prev	curr	type	n
World_War_II	Sports	other	37
Music	United_States	other	54
Mathematics	Science	external	50
Wikipedia	Chemistry	link	40
Philosophy	Philosophy	other	43
History	History	external	44
Religion	United_States	other	54
Science	Philosophy	external	63
Biology	Music	link	47
English_language	Wikipedia	external	50
other-search	Philosophy	other	47
other-external	Physics	other	46
Science	English_language	link	38
United_States	Music	other	53
other-external	History	link	44
Geography	Chemistry	external	57
Music	Literature	external	51
World_War_II	Technology	external	45
Religion	Earth	link	49
other-empty	Physics	external	47
Mathematics	Philosophy	other	50
History	English_language	link	51
Science	Music	other	58
Technology	History	external	42
Philosophy	Earth	external	57
Earth	Literature	other	52
Art	Art	other	47
Literature	Physics	external	46
Sports	Geography	other	45
other-internal	Mathematics	link	43
History	Art	external	48
Physics	Science	other	53
Physics	Wikipedia	other	61
Technology	Wikipedia	external	54
other-internal	Science	link	45
Wikipedia	Wikipedia	link	39
other-search	Art	other	53
Main_Page	Technology	other	45
Biology	United_States	other	50
Science	English_language	link	55
Biology	Art	other	45
Sports	Main_Page	link	47
Literature	Music	other	52
Physics	Technology	external	38
Literature	Religion	external	67
Art	Main_Page	external	55
Mathematics	Biology	link	47
Mathematics	Geography	other	57
Science	Physics	external	36
Sports	Religion	other	54
Biology	Mathematics	link	40
Physics	Philosophy	link	43
Biology	Technology	other	50
Literature	Music	external	52
English_language	Sports	external	57
Physics	Music	other	46
Art	Physics	link	61
Literature	Philosophy	external	60
World_War_II	Mathematics	other	51
Main_Page	Chemistry	link	43
Mathematics	Chemistry	external	47
Biology	Geography	link	50
English_language	Main_Page	external	64
English_language	Main_Page	other	48
Chemistry	Art	link	44
Technology	Mathematics	external	50
World_War_II	Science	external	59
Geography	Music	other	36
Technology	Philosophy	link	58
Music	Wikipedia	link	36
other-external	Physics	link	47
Science	Religion	external	61
other-search	Mathematics	external	48
Physics	Geography	external	46
World_War_II	English_language	link	55
other-empty	Philosophy	other	35
Geography	Music	link	45
Geography	Physics	link	46
Literature	Physics	other	55
Physics	Technology	external	47
Philosophy	Music	external	56
Sports	Earth	other	47
Chemistry	English_language	other	61
United_States	Science	link	43
Philosophy	Mathematics	external	56
other-empty	Technology	link	56
Religion	Science	other	50
Sports	Music	link	49
Music	Music	link	45
other-empty	Earth	external	54
Sports	Main_Page	other	43
Mathematics	Technology	link	50
Biology	English_language	other	50
Chemistry	United_States	external	46
Wikipedia	Geography	link	44
Art	United_States	other	49
Religion	Music	link	50
Technology	Main_Page	external	39
Sports	Biology	external	41
Chemistry	Art	other	69
other-external	Biology	other	46
United_States	Main_Page	external	50
Main_Page	Philosophy	external	46
Art	Wikipedia	other	47
United_States	Music	link	47
other-internal	Science	link	62
Philosophy	Literature	other	43
Sports	Main_Page	other	54
Geography	Technology	external	46
Religion	World_War_II	other	43
Geography	Literature	link	56
other-internal	Art	link	51
other-search	Philosophy	link	46
other-external	Geography	external	61
History	Geography	link	46
Philosophy	Art	link	50
United_States	Mathematics	other	58
Earth	United_States	other	54
Music	Mathematics	link	55
Biology	Wikipedia	external	39
Art	Art	other	55
Science	Wikipedia	external	50
other-empty	English_language	link	52
Literature	Geography	link	48
Art	Literature	link	48
Science	Physics	external	59
Chemistry	History	external	40
Sports	Main_Page	other	53
Philosophy	United_States	external	50
Physics	Sports	other	48
Art	Mathematics	other	46
Physics	Science	link	53
Philosophy	Sports	external	55
World_War_II	World_War_II	link	45
other-external	Physics	external	46
United_States	Sports	other	52
Art	Physics	external	47
Mathematics	Music	other	55
Earth	Music	external	57
Main_Page	Earth	other	40
History	Sports	external	56
English_language	Technology	other	39
Main_Page	Art	other	54
Physics	Sports	other	47
Philosophy	Chemistry	link	55
other-search	Main_Page	external	50
Philosophy	History	other	51
Chemistry	Technology	other	49
Biology	Technology	other	62
Music	Sports	external	43
other-search	Art	link	50
Technology	English_language	external	68
Technology	History	external	48
Chemistry	Chemistry	other	56
Literature	Chemistry	external	58
other-internal	Mathematics	external	47
Technology	Main_Page	link	43
Music	Literature	external	50
Mathematics	Philosophy	link	49
Geography	Literature	other	50
Earth	Mathematics	link	52
Literature	Art	external	34
Wikipedia	Chemistry	other	51
Chemistry	Wikipedia	external	54
Main_Page	Main_Page	other	53
Mathematics	Biology	link	47
other-external	Mathematics	other	58
Technology	Literature	other	49
Wikipedia	Geography	link	53
Wikipedia	United_States	external	48
Mathematics	Religion	link	45
Earth	Religion	link	49
Main_Page	Mathematics	link	49
other-internal	Mathematics	other	56
Chemistry	Religion	other	38
World_War_II	Technology	external	54
Literature	Literature	other	57
other-empty	English_language	other	51
other-external	United_States	external	66
Geography	Technology	external	43
other-empty	Sports	external	50
Art	Science	link	50
Geography	Physics	external	46
Art	Literature	external	46
other-search	Chemistry	external	51
History	United_States	other	54
Wikipedia	Mathematics	external	44
other-empty	Philosophy	other	59
World_War_II	World_War_II	other	44
other-internal	History	other	41
Biology	Chemistry	link	47
Geography	Literature	external	65
History	Religion	other	52
other-external	Science	link	47
other-internal	Sports	other	46
Physics	World_War_II	link	50
Sports	Technology	external	58
History	Literature	other	66
Literature	Chemistry	other	49
other-internal	World_War_II	other	52
Chemistry	Main_Page	external	46
Technology	Religion	link	36
other-internal	Music	link	62
other-external	United_States	other	56
Mathematics	Main_Page	link	48
other-external	Biology	external	38
Science	Literature	external	59
Art	Earth	external	48
History	Chemistry	external	49
other-search	Main_Page	other	34
Literature	Science	external	56
Chemistry	Technology	link	47
other-external	Chemistry	external	65
Philosophy	Chemistry	link	59
Wikipedia	Art	link	52
other-external	Biology	link	46
Literature	Science	other	58
Literature	World_War_II	link	49
Music	Main_Page	external	42
Music	Religion	link	46
English_language	Wikipedia	link	44
English_language	World_War_II	other	45
Literature	Biology	link	28
Physics	Literature	other	53
Technology	Chemistry	external	51
Geography	Philosophy	other	69
Literature	Geography	link	41
Religion	Sports	other	50
Music	Earth	external	55
Wikipedia	Chemistry	other	44
Mathematics	Earth	other	42
other-empty	Mathematics	link	51
Technology	Wikipedia	other	52
History	World_War_II	link	46
Literature	United_States	link	58
Mathematics	Chemistry	link	46
Literature	United_States	other	45
other-search	Earth	link	48
History	Sports	link	44
Technology	Music	other	50
English_language	Religion	external	52
Music	History	link	47
Sports	Main_Page	link	46
Music	Music	link	49
Literature	Technology	link	55
English_language	Art	other	50
Physics	Main_Page	link	31
United_States	Wikipedia	external	47
Science	Religion	other	46
Literature	Chemistry	external	44
Philosophy	Music	external	49
Physics	Geography	link	46
Art	Music	link	48
Earth	Literature	link	39
other-search	Chemistry	external	49
Biology	Philosophy	link	60
other-external	Science	external	53
Geography	Chemistry	external	43
Mathematics	Earth	external	52
Biology	United_States	external	51
other-search	Philosophy	external	45
other-external	Physics	other	55
other-search	Music	external	36
Art	Mathematics	external	66
Physics	Biology	external	53
Technology	Earth	link	43
Geography	Physics	other	53
Music	Philosophy	link	41
Religion	Science	other	44
History	Mathematics	external	44
Philosophy	Literature	link	47
other-search	English_language	link	50
Sports	Earth	other	65
History	Earth	link	53
other-search	Art	other	55
other-internal	Philosophy	external	59
Music	Technology	other	43
other-search	Physics	other	62
Religion	Science	external	48
Main_Page	Mathematics	other	53
other-empty	Main_Page	external	36
other-empty	History	external	46
United_States	World_War_II	link	43
Biology	Geography	external	48
Technology	United_States	other	47
Sports	Mathematics	link	50
United_States	Main_Page	link	52
Chemistry	History	external	45
History	Literature	link	53
Religion	Earth	link	41
Wikipedia	Art	link	49
Philosophy	United_States	link	41
Philosophy	Geography	link	52
Geography	Biology	external	46
other-internal	Science	link	42
English_language	English_language	external	46
Literature	Mathematics	other	46
Art	Religion	external	56
Technology	Sports	link	52
Main_Page	Science	link	46
Mathematics	Wikipedia	external	46
Sports	English_language	link	52
Sports	History	other	44
Chemistry	Science	external	51
other-empty	Main_Page	link	54
History	Religion	other	43
Mathematics	History	link	52
Literature	Science	other	46
Earth	Religion	external	59
other-external	Earth	link	33
Biology	Mathematics	other	53
other-search	Science	link	49
other-empty	English_language	link	49
Main_Page	Chemistry	external	48
Chemistry	Music	link	56
Art	Chemistry	other	41
other-external	Earth	link	45
other-empty	Technology	other	51
Wikipedia	Chemistry	other	44
Earth	Literature	link	44
Science	Biology	external	59
Wikipedia	History	link	47
United_States	Religion	other	43
Earth	Main_Page	other	43
Technology	Chemistry	external	43
Sports	Earth	other	53
other-external	Mathematics	external	51
other-external	Sports	other	50
Geography	Philosophy	other	39
Chemistry	Technology	link	60
other-search	Art	other	55
World_War_II	Biology	other	55
other-search	Wikipedia	external	54
other-search	World_War_II	external	48
Main_Page	Science	link	46
Wikipedia	Philosophy	external	49
Earth	Music	link	59
Physics	United_States	external	58
History	Earth	other	38
Science	World_War_II	other	50
World_War_II	Main_Page	link	50
Art	Science	link	44
Philosophy	Biology	other	50
Main_Page	Philosophy	link	60
Art	Sports	other	49
Sports	United_States	other	57
Geography	Geography	external	57
English_language	Wikipedia	other	54
United_States	Earth	external	51
Geography	Main_Page	link	35
Geography	English_language	external	57
other-empty	Wikipedia	external	52
Philosophy	Music	other	46
Music	English_language	external	57
Chemistry	Literature	link	56
Biology	Philosophy	other	53
Chemistry	Wikipedia	other	43
Physics	Mathematics	external	51
Mathematics	Geography	external	55
other-internal	Philosophy	link	54
Literature	Earth	external	51
World_War_II	Earth	other	55
Wikipedia	Music	other	46
other-empty	Mathematics	link	45
Physics	English_language	link	52
Earth	Science	external	67
Mathematics	World_War_II	link	36
Science	Physics	external	52
Religion	Philosophy	external	63
Wikipedia	Earth	external	51
Earth	Sports	external	69
other-empty	Main_Page	link	37
other-external	Technology	other	55
Chemistry	Sports	external	51
Philosophy	Art	link	46
Chemistry	Literature	link	47
Technology	Biology	other	41
other-internal	Science	external	36
other-external	Mathematics	external	50
other-external	Technology	external	60
Literature	Physics	external	51
Wikipedia	English_language	external	54
Philosophy	Technology	external	57
Sports	Literature	external	54
Geography	Sports	link	56
United_States	Philosophy	other	41
History	Wikipedia	external	45
History	Physics	link	41
Geography	Technology	other	51
World_War_II	Chemistry	other	44
Science	English_language	link	63
Music	United_States	external	59
Art	Physics	other	45
Chemistry	Philosophy	link	38
Wikipedia	World_War_II	link	44
other-empty	Chemistry	link	48
Chemistry	Mathematics	link	46
English_language	Chemistry	link	47
other-search	Art	other	46
Literature	Sports	link	54
Biology	Earth	other	60
Science	English_language	other	38
Main_Page	World_War_II	external	39
Religion	Biology	external	45
Mathematics	Literature	external	43
World_War_II	Music	link	46
Art	United_States	other	42
Physics	United_States	other	46
other-empty	Earth	other	32
History	Sports	link	51
other-internal	Technology	other	61
English_language	Main_Page	other	45
History	Physics	other	61
History	Wikipedia	other	48
Earth	Science	other	47
other-empty	Literature	external	41
Geography	Earth	other	58
History	Chemistry	link	62
Technology	English_language	link	48
United_States	Technology	external	50
Religion	Physics	link	54
English_language	Religion	other	57
Art	Biology	external	53
Wikipedia	Biology	link	43
World_War_II	Religion	other	55
other-empty	Physics	other	50
other-external	Mathematics	link	57
Mathematics	Mathematics	link	53
Chemistry	History	external	56
Mathematics	Sports	external	47
Wikipedia	World_War_II	link	62
United_States	Science	link	54
United_States	Technology	external	48
Philosophy	Art	external	54
Wikipedia	United_States	other	55
Philosophy	Biology	external	39
Physics	Art	link	39
Biology	Wikipedia	other	45
Chemistry	World_War_II	other	43
World_War_II	Geography	external	69
Music	Biology	other	57
United_States	Geography	link	35
Earth	Chemistry	link	58
Main_Page	Earth	link	62
English_language	Mathematics	external	47
Geography	Literature	other	48
Philosophy	English_language	other	56
History	Art	external	40
Technology	Geography	other	59
other-search	Sports	external	50
other-internal	English_language	link	53
other-internal	History	link	46
Technology	English_language	external	53
Sports	Physics	other	49
other-search	History	link	49
Philosophy	English_language	external	52
English_language	English_language	other	46
Religion	Music	external	54
Technology	Chemistry	external	49
other-empty	History	link	65
Main_Page	Literature	external	35
Philosophy	Biology	link	40
Biology	Main_Page	link	41
Religion	Physics	external	55
Mathematics	Literature	link	43
Physics	Earth	external	42
other-external	History	other	45
United_States	Art	external	52
World_War_II	Philosophy	external	52
Philosophy	Geography	external	47
other-search	Biology	other	45
Physics	Religion	link	45
Chemistry	Earth	external	53
Music	History	link	37
Chemistry	Literature	external	55
Mathematics	Music	link	59
Geography	World_War_II	other	46
other-empty	Religion	other	37
Geography	Technology	link	53
Geography	Religion	other	57
Physics	Science	other	39
World_War_II	Biology	other	49
Physics	Art	link	62
other-search	Earth	link	54
Chemistry	Sports	external	55
Geography	World_War_II	external	55
Music	Music	other	44
Religion	Wikipedia	link	56
Sports	United_States	other	52
Geography	Earth	external	63
Philosophy	Mathematics	link	56
Art	Biology	external	42
Earth	Mathematics	external	42
Technology	Wikipedia	other	49
other-external	Mathematics	other	40
other-external	Science	external	43
other-empty	Art	other	44
other-search	Religion	link	51
Science	World_War_II	link	47
Music	Philosophy	other	64
Sports	Earth	external	52
Science	World_War_II	link	51
Sports	Religion	external	47
United_States	Geography	other	56
Main_Page	Biology	other	39
Philosophy	Mathematics	other	42
History	Wikipedia	other	46
Mathematics	Music	other	56
Geography	English_language	link	59
World_War_II	Philosophy	link	48
Technology	Religion	link	47
Main_Page	United_States	other	48
Biology	Earth	external	61
Religion	United_States	other	48
Physics	Technology	other	52
United_States	Chemistry	link	54
Earth	Technology	link	54
Geography	Science	external	41
Wikipedia	Art	external	42
Main_Page	Wikipedia	other	52
World_War_II	Philosophy	other	57
Physics	Art	other	34
Technology	World_War_II	link	62
History	Chemistry	other	50
Main_Page	Main_Page	external	36
World_War_II	Geography	link	51
Sports	History	link	46
other-empty	World_War_II	external	58
Main_Page	Physics	link	46
Earth	Main_Page	link	48
other-search	Art	external	46
other-empty	Technology	link	62
Art	Philosophy	other	50
Earth	Physics	link	54
other-search	Art	other	51
World_War_II	Main_Page	external	51
Main_Page	Main_Page	external	54
Earth	English_language	external	47
Philosophy	Religion	other	38
English_language	Earth	other	46
Technology	Science	other	57
Technology	Science	other	55
Art	Philosophy	other	48
Art	Music	external	40
Mathematics	Biology	other	58
Philosophy	United_States	external	58
Chemistry	United_States	other	53
History	Mathematics	link	58
other-search	Science	other	43
other-search	Biology	external	49
Religion	Chemistry	external	46
Science	Science	link	55
other-internal	Science	external	49
World_War_II	English_language	external	49
Music	Wikipedia	external	53
Sports	Earth	link	39
Philosophy	Wikipedia	external	51
Sports	English_language	external	53
Religion	Main_Page	other	42
Music	Wikipedia	link	51
English_language	Physics	other	47
Earth	Geography	other	44
other-internal	Wikipedia	external	41
Religion	Philosophy	other	46
English_language	Wikipedia	link	38
Religion	History	external	41
Literature	Physics	external	52
English_language	Sports	link	53
Main_Page	Religion	external	44
other-search	English_language	external	52
Mathematics	Main_Page	other	52
History	Literature	other	48
Mathematics	Chemistry	external	45
Religion	Science	link	47
Science	World_War_II	other	47
other-empty	Physics	link	55
other-external	Music	external	44
Wikipedia	Literature	other	50
Earth	Chemistry	link	57
Music	Wikipedia	link	52
Religion	Technology	link	54
Earth	Geography	link	51
Biology	Geography	link	64
other-external	English_language	link	52
Science	United_States	external	49
History	Chemistry	other	58
Wikipedia	English_language	link	52
Earth	Chemistry	other	53
Religion	Biology	link	41
Mathematics	Technology	link	51
Literature	Main_Page	other	48
Science	Religion	other	38
Religion	Physics	external	48
other-internal	United_States	other	62
English_language	Art	other	43
Religion	Chemistry	link	58
other-search	Religion	other	49
other-external	United_States	external	43
Music	Earth	external	48
Geography	English_language	other	55
Art	Earth	other	41
English_language	Geography	external	57
Main_Page	Religion	link	65
Mathematics	Art	external	51
Biology	Geography	other	43
Geography	Technology	other	52
United_States	Literature	link	45
Mathematics	Music	link	46
Mathematics	Biology	link	46
Geography	World_War_II	link	53
Art	World_War_II	link	49
Sports	Literature	link	40
Philosophy	Mathematics	link	45
World_War_II	Mathematics	external	42
Literature	Science	link	55
Music	English_language	external	48
Geography	Biology	other	54
Physics	Wikipedia	external	47
Music	Physics	link	47
other-internal	Music	link	48
Art	Chemistry	external	51
Music	Chemistry	link	40
Religion	Earth	external	50
Literature	Art	link	53
World_War_II	Music	external	45
English_language	Biology	other	46
English_language	Religion	external	47
Art	World_War_II	other	37
other-empty	Chemistry	external	50
Technology	Art	external	45
Biology	Religion	external	54
Technology	Sports	external	46
Art	Philosophy	external	51
Technology	Art	other	60
Art	Science	external	38
Art	English_language	link	55
Main_Page	English_language	external	59
Physics	Chemistry	other	53
Mathematics	United_States	link	50
Wikipedia	Wikipedia	external	39
World_War_II	Literature	link	52
other-search	Mathematics	external	43
Music	Geography	other	57
Earth	United_States	link	46
Geography	Chemistry	link	36
Mathematics	English_language	other	43
other-internal	United_States	external	54
Religion	Wikipedia	other	55
other-empty	English_language	link	59
Philosophy	Wikipedia	external	56
Physics	Geography	link	47
Science	Physics	other	59
Earth	Science	link	60
Biology	English_language	external	52
History	Literature	other	48
Geography	English_language	external	49
World_War_II	Wikipedia	external	51
Literature	Music	link	48
Main_Page	Chemistry	external	51
Earth	United_States	other	49
