prev	curr	type	n
Sports	Earth	external	56
Geography	Religion	link	53
Geography	Biology	external	63
Earth	English_language	other	55
Geography	Art	other	46
Philosophy	United_States	external	41
Geography	Wikipedia	other	53
History	Geography	link	66
Chemistry	Music	link	48
Geography	World_War_II	external	50
Art	Art	external	49
Geography	History	other	42
other-empty	Chemistry	other	52
Biology	Wikipedia	other	46
Religion	English_language	external	49
Religion	Biology	other	53
Sports	Religion	link	52
Technology	Philosophy	other	49
Literature	Religion	other	61
Earth	Literature	other	62
Sports	Technology	other	45
Music	Wikipedia	link	46
other-external	Art	external	51
Art	English_language	external	49
Main_Page	Main_Page	link	52
Philosophy	Chemistry	link	56
Technology	Chemistry	other	54
United_States	Wikipedia	other	60
other-empty	English_language	other	50
other-internal	Philosophy	external	47
Art	Music	other	53
Music	Chemistry	external	47
other-empty	Main_Page	link	46
Philosophy	Literature	external	43
English_language	Literature	external	55
Science	Wikipedia	link	56
Geography	Biology	external	43
Literature	Literature	other	41
Religion	Chemistry	external	44
Biology	History	link	53
Science	English_language	other	68
Chemistry	Main_Page	external	46
Chemistry	English_language	link	60
Art	Science	link	40
History	History	external	42
English_language	Mathematics	link	41
other-empty	United_States	external	46
Philosophy	Main_Page	external	63
Sports	Geography	external	58
other-internal	Wikipedia	link	66
Technology	Sports	link	56
Sports	Technology	other	46
Geography	Physics	link	51
History	Main_Page	external	55
other-internal	Wikipedia	other	49
Science	Earth	other	62
Main_Page	United_States	other	47
other-search	United_States	external	48
Art	Art	other	44
other-internal	Music	external	45
Technology	Music	external	58
Main_Page	Wikipedia	link	59
Science	World_War_II	link	58
other-internal	Geography	external	57
Wikipedia	Literature	other	49
Religion	Literature	link	53
other-search	Technology	other	48
Philosophy	Music	link	45
United_States	United_States	other	57
United_States	Mathematics	other	62
Earth	United_States	other	48
English_language	History	external	57
other-empty	History	other	45
other-empty	Main_Page	other	42
Sports	Chemistry	other	49
other-internal	Physics	link	44
Main_Page	Geography	external	53
Chemistry	Sports	link	42
Main_Page	Earth	external	57
Chemistry	Technology	external	58
Art	English_language	link	50
Technology	Mathematics	other	51
Wikipedia	Music	other	54
Chemistry	Wikipedia	link	46
Technology	Philosophy	external	49
Wikipedia	United_States	external	63
Literature	Sports	link	59
Mathematics	English_language	external	55
Music	Technology	external	51
other-external	Art	link	55
History	Art	external	46
other-external	Wikipedia	link	57
Technology	Chemistry	other	65
Religion	Literature	other	57
Music	Wikipedia	external	53
Sports	Geography	link	45
other-internal	English_language	external	72
History	Chemistry	other	46
United_States	United_States	link	48
Music	Sports	external	51
Geography	Religion	other	47
other-search	World_War_II	other	53
Geography	Science	other	44
Earth	Mathematics	other	46
Wikipedia	United_States	external	42
Main_Page	Philosophy	link	44
History	Sports	other	56
Technology	Music	external	43
Religion	World_War_II	other	47
World_War_II	United_States	other	45
Chemistry	Music	external	56
other-external	Art	other	44
Physics	Music	external	53
other-search	Literature	external	59
Geography	Earth	other	57
World_War_II	English_language	other	48
History	Science	other	47
Earth	Science	external	42
other-search	Religion	other	44
other-search	Science	external	52
Philosophy	Physics	external	57
Wikipedia	United_States	external	57
English_language	Wikipedia	external	52
Wikipedia	Geography	link	50
Chemistry	Music	other	56
other-search	Main_Page	other	57
United_States	United_States	link	53
Geography	Physics	external	49
other-search	Music	other	58
Religion	Art	link	45
Science	Literature	external	48
Chemistry	Sports	external	46
Philosophy	Biology	link	59
United_States	Religion	link	46
Chemistry	Geography	external	48
other-empty	English_language	link	48
Philosophy	United_States	other	52
Religion	Physics	link	46
Technology	Biology	external	48
Music	Chemistry	link	49
Philosophy	Mathematics	external	45
Wikipedia	Science	link	61
Technology	Biology	link	33
Philosophy	English_language	other	55
Technology	Chemistry	other	45
Philosophy	Philosophy	link	52
Chemistry	Chemistry	link	46
Physics	Sports	external	53
other-external	Main_Page	link	32
Chemistry	Mathematics	link	48
Biology	Philosophy	link	43
History	Technology	other	48
Technology	Biology	external	44
Wikipedia	Mathematics	link	39
Technology	Sports	other	52
other-empty	Chemistry	other	64
other-internal	Biology	other	46
Earth	Art	other	52
Art	Sports	external	54
Music	Main_Page	link	50
Chemistry	Art	link	44
Wikipedia	Earth	external	54
Philosophy	Biology	external	60
Physics	Biology	external	45
Technology	Philosophy	link	49
Biology	Religion	other	52
Geography	Wikipedia	other	43
other-search	Music	other	65
Philosophy	Biology	other	50
other-internal	Geography	other	53
Art	Sports	link	41
Science	Biology	link	53
other-internal	Geography	external	49
Philosophy	Technology	external	54
Wikipedia	Technology	external	50
Earth	English_language	other	54
Main_Page	Wikipedia	external	45
Technology	Geography	other	58
History	Mathematics	link	57
other-search	Geography	other	49
Physics	Main_Page	link	47
Literature	Art	external	54
Main_Page	Geography	link	44
Art	Philosophy	external	43
other-search	Technology	external	61
United_States	History	link	62
United_States	Sports	link	38
Art	Sports	link	45
other-empty	Philosophy	link	56
Geography	Sports	link	56
Mathematics	Geography	link	54
Religion	Science	other	39
Mathematics	Art	external	50
other-empty	Main_Page	other	65
Literature	Mathematics	other	49
other-internal	Art	other	49
Art	United_States	link	42
Chemistry	Mathematics	other	56
Religion	Science	link	55
World_War_II	Mathematics	link	53
Sports	Biology	other	34
Chemistry	Main_Page	external	63
History	Literature	link	46
Chemistry	Main_Page	link	50
History	Technology	link	53
Literature	Physics	external	56
Music	Art	other	41
World_War_II	Science	link	66
English_language	English_language	other	49
Sports	History	link	49
Geography	Sports	external	41
English_language	Geography	other	51
Religion	Technology	external	72
Art	Biology	other	51
Sports	Philosophy	other	50
History	Physics	external	40
Literature	Science	other	58
Chemistry	Religion	other	42
United_States	Main_Page	other	57
Physics	Wikipedia	other	45
Music	Sports	other	36
History	Chemistry	link	41
Geography	Main_Page	other	52
Religion	Religion	other	42
Philosophy	Geography	external	55
other-empty	Main_Page	other	45
Religion	Mathematics	other	53
Art	Technology	link	56
Main_Page	World_War_II	other	42
Geography	Mathematics	link	51
English_language	Wikipedia	external	43
Science	World_War_II	other	53
Philosophy	Geography	link	57
World_War_II	Geography	external	59
Biology	Literature	external	55
Wikipedia	Science	link	48
other-empty	Literature	other	47
World_War_II	Earth	other	45
other-internal	Main_Page	link	41
Literature	Sports	external	46
Geography	Biology	other	56
Technology	Biology	external	57
Art	Music	other	41
Literature	Religion	external	55
World_War_II	Science	other	48
other-search	Philosophy	external	39
United_States	United_States	external	58
World_War_II	Geography	link	62
Sports	Main_Page	external	39
Main_Page	Biology	link	44
United_States	Technology	other	41
United_States	Geography	link	51
Biology	Religion	external	44
Biology	Mathematics	external	55
English_language	Technology	other	57
Science	Technology	external	54
Science	Art	link	55
Art	Art	other	53
Philosophy	United_States	link	49
other-external	Physics	link	47
Physics	Art	other	39
English_language	History	external	37
History	Chemistry	link	57
United_States	Wikipedia	external	52
Physics	Music	other	54
Mathematics	United_States	link	46
Science	Chemistry	link	60
Wikipedia	Geography	external	41
Sports	History	link	53
Chemistry	Religion	link	60
Religion	Music	other	51
Physics	Biology	external	56
Biology	Geography	link	56
other-empty	Mathematics	link	49
Physics	Philosophy	other	52
other-empty	Main_Page	external	50
other-search	Art	external	50
other-search	Wikipedia	other	53
Art	History	external	64
Art	Philosophy	link	50
English_language	Science	other	61
Science	United_States	external	51
Technology	English_language	external	45
Sports	Earth	other	51
History	English_language	other	52
Chemistry	Sports	external	49
Earth	History	external	51
Main_Page	History	link	45
Chemistry	Philosophy	link	53
Mathematics	Physics	link	52
Physics	Wikipedia	other	46
Chemistry	World_War_II	other	39
World_War_II	Technology	external	53
other-search	Chemistry	external	41
other-external	United_States	other	54
Science	Music	external	55
other-internal	World_War_II	other	55
other-search	Religion	external	34
English_language	World_War_II	external	61
other-search	Geography	external	44
Science	Science	external	40
History	Music	link	49
Sports	World_War_II	link	49
Main_Page	Biology	other	54
Art	Mathematics	link	52
Geography	Art	external	55
English_language	Sports	link	54
other-external	Wikipedia	external	44
Literature	Wikipedia	link	58
Wikipedia	Mathematics	external	55
Wikipedia	Physics	external	39
Sports	Literature	external	54
Chemistry	Art	other	49
Physics	History	external	51
other-empty	World_War_II	external	51
Main_Page	Music	external	53
Sports	English_language	external	56
Literature	Religion	external	53
Music	Physics	link	35
Chemistry	Geography	other	55
Biology	Philosophy	other	51
Biology	Sports	external	60
Physics	Technology	other	42
other-external	Sports	link	39
Literature	Biology	external	54
Art	Science	link	63
Technology	English_language	other	47
World_War_II	Philosophy	external	44
other-empty	Art	link	45
Biology	Earth	link	47
Technology	Art	other	49
World_War_II	Biology	other	50
Literature	Biology	link	53
Science	United_States	link	47
Science	Science	external	38
Biology	Literature	other	55
other-internal	Music	link	46
World_War_II	Science	other	58
English_language	Geography	external	45
other-external	Art	link	55
Sports	World_War_II	other	45
Mathematics	Philosophy	external	33
Chemistry	Art	link	54
English_language	Geography	external	39
Music	Literature	external	48
Science	Main_Page	link	47
other-internal	Technology	other	45
World_War_II	Sports	external	48
other-empty	History	external	52
English_language	Religion	external	50
Science	Philosophy	other	52
Art	Chemistry	external	40
Mathematics	Physics	other	46
other-external	Technology	other	60
Technology	Mathematics	external	50
Philosophy	Biology	other	64
English_language	Philosophy	other	59
United_States	Religion	other	48
Music	Technology	link	50
Main_Page	Sports	other	49
English_language	Geography	link	55
Science	Religion	link	52
Art	United_States	link	55
Art	Mathematics	link	46
other-search	United_States	external	67
Main_Page	Sports	external	66
Art	Sports	link	54
Biology	Art	external	46
Chemistry	Philosophy	other	49
Art	Wikipedia	other	42
History	Biology	external	45
Religion	Music	other	38
other-empty	English_language	link	50
Sports	Main_Page	external	52
World_War_II	Main_Page	other	55
Main_Page	Art	link	43
Music	World_War_II	other	49
Literature	Literature	external	46
Literature	Biology	other	58
Literature	Music	other	46
Sports	Sports	external	51
Art	Biology	other	52
World_War_II	United_States	link	44
History	Chemistry	link	50
Philosophy	Main_Page	other	40
Biology	Mathematics	external	43
English_language	Science	link	42
Geography	Earth	other	58
Geography	Mathematics	other	54
other-empty	Philosophy	other	55
Main_Page	Music	other	47
Mathematics	Main_Page	external	63
Wikipedia	Physics	link	45
History	World_War_II	link	53
Main_Page	Biology	external	62
Music	Biology	external	50
Art	Wikipedia	link	43
Geography	United_States	link	43
other-external	Earth	link	44
Art	Wikipedia	external	56
English_language	Science	external	43
Science	Sports	link	49
United_States	English_language	external	47
Mathematics	Geography	external	50
Physics	Philosophy	link	50
Philosophy	United_States	other	55
Science	Biology	other	48
Music	Religion	other	50
other-search	Art	link	53
Religion	Biology	external	44
Earth	History	link	61
World_War_II	Geography	other	29
Main_Page	Earth	other	40
other-search	Geography	external	48
Mathematics	Wikipedia	external	53
Music	Physics	external	37
United_States	Geography	other	42
other-search	Physics	external	56
Mathematics	Main_Page	external	52
History	English_language	link	52
Geography	United_States	external	55
Religion	Technology	link	47
History	Religion	link	55
Main_Page	Music	external	48
Mathematics	History	other	50
United_States	Literature	external	46
World_War_II	History	external	70
Religion	Religion	link	59
Literature	Chemistry	link	51
World_War_II	Mathematics	other	35
Music	Wikipedia	link	57
other-internal	Literature	link	42
Religion	Art	other	41
Geography	Chemistry	external	44
Main_Page	Biology	link	47
Chemistry	Mathematics	other	43
Biology	Philosophy	external	44
Sports	Philosophy	other	53
Sports	Geography	link	60
Philosophy	Art	other	53
Mathematics	Physics	external	37
United_States	Biology	external	44
Art	Art	other	43
Geography	World_War_II	external	45
Philosophy	Geography	link	54
other-search	Literature	link	50
Geography	World_War_II	link	61
Main_Page	Main_Page	link	52
Chemistry	Geography	link	66
other-internal	Biology	external	48
other-internal	United_States	other	46
United_States	Biology	link	56
Science	Philosophy	link	45
Main_Page	World_War_II	external	35
Art	Physics	other	56
Wikipedia	Philosophy	external	57
Music	History	link	43
Wikipedia	United_States	external	59
Technology	World_War_II	other	35
Physics	Sports	other	44
Sports	Geography	link	40
World_War_II	Biology	external	64
other-internal	United_States	link	53
Biology	Physics	link	49
Chemistry	Geography	other	60
Literature	Religion	other	51
Geography	United_States	link	51
World_War_II	English_language	other	43
Philosophy	Earth	link	57
Earth	Philosophy	other	53
Physics	World_War_II	other	50
History	Sports	link	53
United_States	Geography	external	47
Earth	English_language	external	53
Physics	Sports	external	63
other-internal	Wikipedia	link	56
Chemistry	World_War_II	link	53
Biology	Wikipedia	other	53
Technology	Philosophy	other	43
History	History	other	50
Art	Earth	other	47
Art	Wikipedia	external	59
Wikipedia	Sports	other	61
United_States	English_language	link	55
Philosophy	Physics	other	48
Science	Technology	external	39
Religion	Music	other	45
United_States	Mathematics	link	55
World_War_II	World_War_II	other	66
Art	Biology	link	51
Earth	Music	external	48
Philosophy	Literature	external	52
Physics	Religion	link	49
Religion	Science	other	51
Art	English_language	external	46
other-external	Earth	link	33
Mathematics	Chemistry	external	44
Main_Page	Art	external	40
Sports	English_language	external	43
Geography	History	link	47
World_War_II	Earth	link	40
Religion	Wikipedia	other	50
United_States	Art	external	59
Religion	Wikipedia	link	49
Earth	Geography	external	44
Physics	World_War_II	link	48
Art	Technology	other	47
History	Biology	other	53
Geography	Religion	other	43
Main_Page	Physics	other	45
Literature	English_language	other	50
Sports	Mathematics	link	61
Physics	Art	external	45
Wikipedia	Biology	external	50
other-internal	History	external	52
Main_Page	Technology	link	61
Chemistry	Technology	other	45
Art	Science	other	65
Religion	Philosophy	link	59
other-internal	Earth	link	50
Literature	Literature	other	51
Music	United_States	link	45
Chemistry	Science	external	40
Music	Main_Page	other	42
Mathematics	Sports	other	37
other-external	Earth	other	45
History	Chemistry	other	57
Geography	Chemistry	external	51
History	Geography	link	43
Religion	Religion	other	48
English_language	United_States	other	48
Music	Art	other	54
Wikipedia	Science	link	32
Mathematics	Philosophy	other	40
Chemistry	Science	other	44
United_States	Wikipedia	external	53
Literature	Geography	other	48
Religion	English_language	external	61
Music	Wikipedia	link	52
other-empty	Art	link	52
Art	Earth	link	57
Art	Science	external	48
other-internal	Philosophy	external	51
World_War_II	English_language	other	57
other-empty	Philosophy	external	54
World_War_II	Physics	external	43
Earth	Wikipedia	link	63
other-external	Wikipedia	other	60
Philosophy	English_language	other	46
Science	Main_Page	link	58
English_language	Literature	other	52
Sports	Religion	other	56
Mathematics	Music	external	38
Earth	English_language	other	49
Biology	History	other	57
Religion	History	link	41
Philosophy	Earth	other	64
English_language	Sports	external	54
Chemistry	World_War_II	other	47
Philosophy	United_States	other	39
other-empty	Music	external	49
Science	Science	link	50
Main_Page	World_War_II	link	53
Philosophy	United_States	external	49
History	Wikipedia	other	45
Biology	Mathematics	link	51
Technology	English_language	link	45
Biology	Geography	link	45
Physics	Science	external	37
other-empty	Religion	link	62
Wikipedia	Philosophy	link	37
Science	Science	other	53
Chemistry	English_language	link	52
Earth	Art	other	54
other-internal	Main_Page	link	52
other-search	Main_Page	external	66
World_War_II	World_War_II	link	43
Biology	Biology	other	45
Main_Page	Main_Page	other	47
other-empty	Art	other	62
Chemistry	Earth	link	46
other-external	History	external	60
other-empty	United_States	other	46
Earth	Science	other	43
Earth	Main_Page	external	51
Technology	Mathematics	link	39
Music	Sports	external	48
Earth	English_language	other	48
Biology	History	other	55
Geography	Earth	link	49
Chemistry	English_language	external	65
other-search	Wikipedia	link	64
Main_Page	English_language	other	44
other-empty	Chemistry	link	38
History	World_War_II	external	50
Art	Philosophy	link	44
Geography	Technology	other	51
Main_Page	Sports	external	42
Art	Technology	external	42
other-empty	Music	other	55
United_States	Music	link	55
English_language	Physics	external	45
United_States	History	external	50
Chemistry	Music	link	49
other-empty	Physics	external	59
Literature	United_States	other	59
Philosophy	Earth	link	55
English_language	Wikipedia	external	50
other-internal	Main_Page	link	43
Philosophy	History	external	58
other-external	United_States	link	47
Science	Music	external	55
Technology	Religion	other	46
Earth	United_States	link	55
Main_Page	United_States	other	59
Music	Chemistry	external	47
other-empty	History	external	50
History	Music	external	54
United_States	Wikipedia	other	48
other-empty	Wikipedia	other	51
Mathematics	Sports	external	49
Philosophy	Mathematics	link	57
Philosophy	Art	other	41
Physics	United_States	link	42
other-empty	Wikipedia	external	59
Philosophy	Technology	external	59
Mathematics	Literature	other	55
History	Geography	external	62
other-external	History	link	38
Main_Page	Mathematics	other	47
Chemistry	Main_Page	external	54
Earth	English_language	link	39
Biology	Main_Page	link	46
Art	Geography	other	49
Wikipedia	Art	link	35
Science	Geography	link	50
other-external	Sports	external	56
United_States	Geography	other	53
History	Literature	link	53
Earth	Sports	external	55
Sports	Sports	link	51
Technology	Geography	other	59
other-external	Physics	link	40
United_States	Religion	external	44
Technology	Science	other	54
Chemistry	Philosophy	external	64
other-search	Physics	other	43
Wikipedia	Religion	other	44
Physics	Art	other	50
English_language	United_States	link	49
Religion	Science	external	49
English_language	Chemistry	other	45
other-external	Physics	link	47
Wikipedia	English_language	external	61
Earth	Music	other	54
other-external	Literature	other	51
other-external	Art	other	44
Technology	Technology	external	50
History	Wikipedia	external	60
other-search	Art	other	49
other-external	Philosophy	external	53
other-internal	Science	other	58
Technology	Mathematics	external	52
Mathematics	Main_Page	other	47
