prev	curr	type	n
Biology	English_language	link	49
History	History	external	47
other-search	Biology	external	50
Art	Geography	link	58
Science	Earth	external	56
Philosophy	Mathematics	link	53
World_War_II	Music	external	47
Physics	World_War_II	link	70
Religion	United_States	other	55
Chemistry	Literature	other	51
Religion	Religion	external	55
World_War_II	Mathematics	other	52
Philosophy	Religion	other	51
Literature	History	link	49
Biology	Music	link	55
Religion	Main_Page	external	50
other-external	English_language	other	53
Science	Mathematics	link	44
Music	Technology	external	50
Philosophy	Science	external	55
Biology	History	external	56
Chemistry	United_States	external	54
other-empty	Biology	link	51
History	Technology	external	40
World_War_II	Philosophy	link	55
Geography	Art	external	42
Philosophy	Religion	link	57
World_War_II	Physics	external	43
Earth	Biology	external	42
Religion	Physics	link	43
other-search	Music	other	51
Music	English_language	link	44
Art	Technology	external	48
Science	Chemistry	external	55
Music	World_War_II	external	53
Wikipedia	Chemistry	other	45
History	United_States	link	52
Art	Philosophy	other	52
Sports	Main_Page	other	46
Music	Geography	link	47
Geography	Biology	external	49
Wikipedia	Music	external	45
Music	United_States	other	45
Science	Sports	external	46
Wikipedia	Philosophy	external	59
United_States	English_language	link	55
Earth	United_States	other	53
Art	Art	other	53
Sports	World_War_II	other	44
Art	Main_Page	link	51
Sports	Chemistry	external	48
Geography	Geography	external	53
Physics	Main_Page	other	50
Science	Main_Page	other	54
other-external	Mathematics	link	47
other-empty	Physics	external	32
Philosophy	Literature	link	44
other-empty	Biology	other	42
Music	Sports	link	56
other-empty	English_language	external	57
Philosophy	English_language	link	44
History	Religion	other	45
Literature	Mathematics	link	68
Art	World_War_II	external	52
Wikipedia	Chemistry	link	40
Art	Literature	external	55
Earth	Chemistry	link	40
Sports	World_War_II	other	42
Religion	Physics	external	40
Biology	Physics	link	42
Literature	History	link	54
other-search	Music	other	48
other-external	Mathematics	link	54
Wikipedia	Physics	external	47
other-internal	Music	link	45
Chemistry	Literature	external	52
Biology	Geography	external	50
Art	Technology	other	45
other-search	Geography	other	47
Religion	Art	other	52
Main_Page	Literature	link	37
Biology	English_language	other	58
Sports	Wikipedia	external	48
World_War_II	History	link	38
United_States	World_War_II	link	45
other-internal	Mathematics	link	59
Wikipedia	Sports	external	45
Philosophy	Geography	external	54
Music	English_language	other	59
other-internal	Wikipedia	other	63
Chemistry	Main_Page	external	53
other-external	English_language	other	49
Science	Science	other	46
Art	Biology	link	68
Art	Sports	external	38
History	Music	link	54
Chemistry	Technology	other	53
Music	Music	link	53
Main_Page	Sports	link	50
other-empty	Biology	other	48
other-internal	Earth	external	48
Sports	Literature	external	51
Science	Chemistry	link	37
other-internal	Main_Page	external	57
Religion	Mathematics	link	53
Wikipedia	Earth	link	47
other-internal	World_War_II	other	61
Art	Art	link	49
Geography	World_War_II	link	54
other-empty	Earth	link	55
Art	Literature	other	51
Geography	Main_Page	external	43
Art	Philosophy	link	44
Mathematics	Physics	external	50
Music	Philosophy	external	51
Geography	Earth	link	44
World_War_II	Music	link	53
History	Earth	link	53
Science	World_War_II	other	46
Music	Literature	external	54
Technology	Science	link	47
Biology	Biology	external	46
Technology	Mathematics	link	43
Physics	Art	link	53
Wikipedia	Physics	other	49
Technology	Religion	other	47
Main_Page	United_States	other	58
English_language	World_War_II	external	61
other-empty	Religion	link	44
Biology	World_War_II	external	48
Religion	Physics	external	59
Music	History	external	59
other-external	World_War_II	other	47
Geography	Science	link	39
Geography	World_War_II	external	50
Earth	Music	link	43
Music	Mathematics	external	48
Physics	Main_Page	external	58
World_War_II	History	external	55
Literature	History	other	46
Earth	Main_Page	link	36
Religion	Sports	external	50
other-empty	History	external	52
Technology	Earth	other	62
Literature	Philosophy	external	48
Main_Page	Geography	other	52
English_language	Art	external	46
Music	Philosophy	other	41
other-empty	Music	link	61
other-external	Geography	other	36
United_States	Earth	external	65
other-external	World_War_II	other	32
other-external	Chemistry	other	45
Philosophy	Chemistry	external	51
Art	World_War_II	other	58
English_language	Main_Page	other	48
Physics	United_States	other	51
Art	Chemistry	external	70
Philosophy	Art	link	47
Chemistry	Mathematics	other	56
Art	Science	external	53
Art	Science	external	41
United_States	Technology	external	55
Physics	Music	external	48
Art	Biology	link	41
Technology	Earth	other	66
Sports	Philosophy	external	45
Wikipedia	Technology	other	51
Sports	Art	external	48
Mathematics	Art	other	45
Geography	Chemistry	other	50
Chemistry	Geography	link	59
English_language	Art	link	47
Wikipedia	Music	other	51
Mathematics	Literature	external	38
Main_Page	Earth	other	53
World_War_II	Chemistry	other	53
Earth	Sports	external	48
Technology	Earth	external	39
other-search	Science	external	45
Art	Chemistry	external	59
other-empty	Sports	other	50
other-search	Music	other	43
Music	Sports	other	56
Literature	Literature	external	57
Religion	United_States	link	49
Mathematics	Earth	other	62
United_States	Mathematics	other	49
Mathematics	Mathematics	other	38
English_language	Biology	external	46
Geography	World_War_II	link	53
other-empty	Geography	other	45
Earth	United_States	link	43
History	Geography	other	46
other-empty	Art	other	63
Science	Physics	other	46
Main_Page	English_language	external	57
Philosophy	Geography	other	52
Science	Mathematics	other	39
Earth	United_States	link	52
Science	Art	external	38
other-empty	English_language	other	60
Literature	Mathematics	link	45
English_language	Geography	other	34
Technology	Physics	external	57
World_War_II	Music	external	59
United_States	Music	link	43
other-internal	Chemistry	other	46
United_States	World_War_II	other	60
English_language	United_States	external	57
History	Wikipedia	link	57
other-search	Biology	other	43
History	Earth	other	62
Physics	Biology	external	47
World_War_II	Wikipedia	link	49
Mathematics	Music	external	68
Literature	Biology	link	50
other-empty	Religion	other	59
Technology	Biology	other	52
other-empty	Geography	external	45
United_States	Mathematics	other	47
Biology	History	other	53
Art	Literature	other	53
United_States	Main_Page	external	58
Philosophy	World_War_II	external	56
English_language	United_States	other	60
History	Art	external	61
Wikipedia	Wikipedia	external	59
Music	Physics	other	47
other-search	Art	link	59
Wikipedia	Religion	other	52
World_War_II	Geography	link	40
Religion	English_language	external	58
Literature	History	external	65
World_War_II	Earth	link	48
Wikipedia	Main_Page	link	46
Technology	History	external	56
Music	Sports	link	57
Philosophy	Sports	other	43
Wikipedia	World_War_II	external	53
Mathematics	Biology	external	55
Science	Main_Page	link	59
Wikipedia	History	external	45
Earth	World_War_II	external	61
Technology	History	external	56
World_War_II	Chemistry	link	38
other-internal	Art	external	60
other-internal	Main_Page	external	62
other-search	History	other	40
other-search	Mathematics	external	56
other-internal	Religion	external	62
Biology	English_language	link	52
World_War_II	Art	link	58
Literature	Earth	link	59
Wikipedia	Biology	external	42
World_War_II	Philosophy	external	47
Sports	Music	external	63
other-external	Philosophy	link	42
World_War_II	Religion	other	61
Technology	Chemistry	link	50
Earth	Philosophy	other	57
Geography	Art	external	42
Philosophy	Physics	external	61
Sports	History	external	55
other-external	Earth	external	57
Wikipedia	Wikipedia	external	50
Chemistry	Physics	other	63
Biology	World_War_II	link	45
Geography	Mathematics	link	46
Music	Geography	other	34
Wikipedia	Art	external	46
Technology	Wikipedia	other	54
Sports	Literature	external	50
Geography	Physics	external	53
Religion	Art	external	57
Science	Technology	external	48
Earth	Philosophy	external	42
Literature	Main_Page	other	40
Biology	Physics	external	62
other-external	Science	other	35
Biology	Geography	other	55
Literature	Chemistry	link	44
Earth	Literature	link	54
Earth	Chemistry	external	46
Sports	Religion	other	53
other-external	Religion	other	47
Earth	Mathematics	external	41
other-external	Art	other	45
Physics	United_States	external	50
Philosophy	World_War_II	other	51
Science	Technology	other	40
other-internal	Biology	other	55
United_States	Science	link	43
Chemistry	Science	external	50
Chemistry	Chemistry	other	45
Chemistry	History	external	43
Geography	Religion	other	63
United_States	English_language	external	51
other-internal	Literature	external	46
other-external	History	other	53
Literature	History	external	53
Geography	Science	other	39
Biology	Art	other	44
Chemistry	Biology	other	57
English_language	Technology	external	56
Art	Earth	external	42
Chemistry	Physics	other	43
United_States	History	external	54
Earth	Music	link	54
other-internal	Chemistry	other	63
Philosophy	Religion	external	53
other-external	Music	external	60
other-empty	Biology	link	46
Chemistry	Technology	link	49
Sports	United_States	external	44
Technology	Music	link	55
Music	Religion	other	62
Philosophy	English_language	other	46
Physics	History	external	58
History	Technology	external	44
other-search	Geography	other	57
Mathematics	Religion	external	54
other-empty	United_States	external	41
Science	United_States	external	46
Art	Art	external	39
Geography	Mathematics	other	55
Art	Religion	link	49
Mathematics	Main_Page	link	58
other-external	World_War_II	other	47
Biology	Main_Page	link	49
Geography	English_language	link	52
other-external	Main_Page	other	62
World_War_II	Biology	link	43
Religion	Mathematics	external	49
Wikipedia	Philosophy	link	40
other-external	English_language	external	41
Science	Music	external	46
Chemistry	World_War_II	link	49
United_States	English_language	external	41
United_States	History	external	53
Sports	Earth	other	51
Chemistry	Mathematics	other	57
Art	Chemistry	link	44
Mathematics	Wikipedia	other	51
Religion	Main_Page	other	53
other-external	Sports	other	47
History	Literature	link	39
Physics	World_War_II	other	54
Chemistry	Geography	link	53
Chemistry	English_language	other	55
Art	World_War_II	other	39
other-search	History	link	50
Geography	Physics	other	54
Sports	History	other	59
other-search	Music	other	58
Geography	Philosophy	other	48
other-search	Science	link	55
Sports	Physics	other	54
other-search	United_States	other	44
Sports	Music	link	52
Religion	Mathematics	link	61
Science	Science	other	42
other-search	United_States	link	56
Geography	World_War_II	link	45
other-internal	Literature	external	53
Literature	Sports	other	55
Religion	Sports	link	48
Geography	Art	link	43
Music	History	external	55
Philosophy	Mathematics	other	48
World_War_II	Science	link	55
Geography	Wikipedia	external	42
Sports	Wikipedia	link	40
Science	World_War_II	other	48
United_States	Biology	link	40
Main_Page	World_War_II	other	50
United_States	Wikipedia	external	63
Technology	History	external	61
Sports	English_language	link	48
English_language	Sports	other	45
English_language	Biology	external	45
Earth	Art	external	47
Biology	Music	link	53
other-empty	Art	other	60
Music	Biology	external	60
Technology	Science	other	51
United_States	Music	link	48
Mathematics	Earth	other	51
other-external	Religion	other	44
Chemistry	Music	external	56
other-external	Music	link	40
Literature	Art	link	52
other-empty	Philosophy	other	47
World_War_II	History	link	51
Technology	Science	other	49
Religion	Wikipedia	other	54
other-external	Wikipedia	link	52
United_States	Physics	external	38
History	World_War_II	external	46
Philosophy	Art	link	49
Biology	Earth	link	54
Technology	Music	other	58
Philosophy	World_War_II	other	43
United_States	World_War_II	link	42
History	Main_Page	external	60
English_language	Literature	link	46
Philosophy	Technology	link	48
Chemistry	Religion	external	54
Art	Religion	other	47
Mathematics	History	other	50
Wikipedia	World_War_II	link	48
Main_Page	Philosophy	external	41
Technology	Sports	link	46
Sports	Philosophy	other	66
Physics	Earth	external	47
Geography	World_War_II	link	48
Philosophy	United_States	other	50
Geography	World_War_II	other	37
Religion	Physics	external	43
Technology	History	external	48
Philosophy	Biology	external	56
Philosophy	Literature	external	51
Sports	Biology	other	56
Mathematics	Geography	external	61
Sports	Art	link	69
Main_Page	Physics	link	57
Technology	Art	link	42
other-internal	Philosophy	other	46
Philosophy	United_States	link	51
Art	Chemistry	external	45
other-empty	Chemistry	external	50
Sports	Biology	external	48
Music	History	other	43
Sports	Earth	link	42
United_States	Literature	external	44
Mathematics	United_States	link	46
United_States	Geography	link	48
other-search	Music	external	36
Biology	English_language	other	39
Art	English_language	other	66
Philosophy	World_War_II	link	48
Technology	Philosophy	link	44
Literature	Earth	external	47
Music	Religion	other	51
Sports	Geography	external	30
History	United_States	other	54
Chemistry	Physics	other	49
Technology	Sports	external	45
Art	History	other	38
United_States	English_language	link	42
Technology	History	link	52
Chemistry	Music	external	52
Art	World_War_II	external	46
Chemistry	Chemistry	external	41
Religion	English_language	link	50
Physics	Art	other	41
Wikipedia	Physics	link	53
Chemistry	Science	link	43
English_language	Geography	other	51
Religion	Literature	external	57
Wikipedia	Music	link	34
other-search	Literature	external	60
World_War_II	English_language	other	50
World_War_II	Wikipedia	external	55
Religion	Earth	other	43
other-external	World_War_II	other	41
other-external	Sports	link	61
Main_Page	United_States	other	45
Biology	Art	link	44
Mathematics	Chemistry	link	43
Mathematics	World_War_II	link	58
Sports	Mathematics	link	53
Geography	World_War_II	external	64
Wikipedia	Mathematics	external	43
Art	English_language	link	53
Religion	Geography	other	51
other-search	History	other	59
Biology	History	other	50
Science	Earth	external	44
Geography	Science	other	51
Earth	Biology	external	46
Main_Page	Chemistry	other	52
United_States	Art	link	44
Biology	Biology	external	42
United_States	Earth	other	57
other-empty	Sports	external	46
other-internal	Music	other	60
Earth	Religion	other	55
Literature	Biology	external	46
Religion	History	external	52
Wikipedia	Music	link	51
other-internal	Technology	link	59
Geography	Biology	external	48
other-empty	English_language	link	50
Philosophy	Literature	other	47
History	Religion	external	52
Wikipedia	Philosophy	link	52
Music	Physics	other	46
Physics	Technology	external	49
other-empty	United_States	other	57
Sports	World_War_II	other	57
other-external	Science	link	54
Wikipedia	Art	other	37
Biology	Philosophy	link	54
Biology	Science	external	51
Biology	Geography	link	42
Technology	Music	external	50
other-external	Philosophy	other	52
Music	Physics	link	49
Physics	Mathematics	external	59
Literature	Religion	link	50
Technology	Physics	other	57
Mathematics	Earth	other	40
World_War_II	Music	link	59
Music	Main_Page	external	57
Art	Religion	link	47
Geography	Music	external	56
Biology	Biology	other	51
Biology	Wikipedia	other	51
Biology	Art	external	46
other-empty	Earth	external	41
other-internal	Earth	other	61
other-internal	Mathematics	external	64
Chemistry	United_States	external	53
Music	Wikipedia	link	44
Wikipedia	World_War_II	link	38
other-external	Science	other	48
English_language	World_War_II	link	43
Chemistry	World_War_II	external	55
English_language	Biology	external	50
Geography	Earth	link	50
other-internal	Biology	link	61
other-external	Art	other	62
other-external	Philosophy	external	54
Sports	Science	other	48
other-empty	Geography	external	58
Sports	Physics	external	43
English_language	Science	other	54
United_States	United_States	external	46
English_language	Science	external	48
Music	History	link	50
Mathematics	Religion	other	61
other-external	Chemistry	external	56
English_language	English_language	other	63
Sports	Art	external	60
Chemistry	Wikipedia	external	56
Main_Page	Geography	other	58
other-external	Religion	other	50
Geography	Sports	other	39
Main_Page	Sports	other	46
Literature	English_language	link	56
English_language	United_States	link	48
Biology	English_language	other	49
Geography	Main_Page	external	43
Science	Main_Page	link	33
other-empty	Sports	link	45
Literature	Biology	external	47
other-empty	Art	link	61
Technology	World_War_II	link	51
History	History	external	48
Religion	English_language	external	47
Physics	Art	link	47
United_States	Philosophy	link	47
Philosophy	Philosophy	external	41
United_States	Sports	link	53
Literature	Chemistry	other	54
Religion	Music	link	56
other-external	Art	other	65
English_language	History	external	55
History	Chemistry	other	32
History	Music	other	50
World_War_II	Science	external	59
Technology	Main_Page	link	44
Chemistry	Wikipedia	external	45
Literature	Physics	link	46
Science	Geography	other	50
Literature	Science	other	59
Literature	Religion	link	53
other-search	Art	other	53
History	Chemistry	other	51
World_War_II	Biology	external	43
Geography	World_War_II	external	51
World_War_II	English_language	external	50
Earth	World_War_II	link	47
Philosophy	Mathematics	link	54
Technology	Sports	other	43
English_language	Chemistry	link	44
Main_Page	Main_Page	link	58
Technology	Earth	other	55
other-empty	Physics	external	55
other-empty	Art	external	49
Physics	United_States	link	39
other-empty	English_language	external	48
Earth	Art	external	54
Philosophy	Philosophy	link	40
Art	Chemistry	other	40
History	Wikipedia	link	41
Art	English_language	other	42
other-empty	Physics	other	66
Religion	Technology	other	53
Literature	Science	external	53
Art	English_language	link	51
Physics	Chemistry	external	51
Wikipedia	Science	other	43
Literature	Main_Page	other	47
English_language	Sports	external	45
Technology	Religion	external	46
English_language	Earth	external	59
other-internal	Earth	link	56
English_language	United_States	external	56
Philosophy	Biology	link	48
Mathematics	Religion	other	47
Philosophy	History	other	48
Mathematics	Music	external	42
Chemistry	Religion	other	48
Geography	Literature	other	49
Mathematics	Main_Page	other	54
Religion	Religion	link	52
other-empty	Religion	external	47
other-external	Science	external	47
History	Earth	external	50
Philosophy	Science	other	52
Science	Wikipedia	link	45
Chemistry	Wikipedia	other	52
Earth	World_War_II	link	47
Technology	World_War_II	other	53
Music	Literature	external	48
Art	Physics	link	45
Chemistry	Wikipedia	other	44
Physics	Wikipedia	external	52
other-search	Sports	link	56
English_language	Literature	other	54
Biology	Wikipedia	other	39
Mathematics	Biology	link	55
English_language	Music	link	49
other-external	World_War_II	link	50
Religion	Religion	external	55
Earth	Main_Page	external	49
Earth	History	external	45
English_language	Wikipedia	link	58
World_War_II	Main_Page	link	55
Literature	Earth	external	41
Physics	Biology	external	59
Biology	Religion	external	56
Biology	Science	other	50
Biology	Biology	external	55
other-internal	Literature	external	55
English_language	Sports	external	44
other-internal	Mathematics	other	47
Art	History	link	39
other-search	Music	external	49
other-empty	Biology	external	45
Geography	Philosophy	external	47
Science	History	link	44
